MA,FA,Cs,Pb,Sn,Other,I,Br,Gap,Po,ETL,HTL,Ne,Add_O,Add_I,Add_H,Step,Solvent,Coated1_v,Coated1_t,Coated2_v,Coated2_t,Antisolvent,Anneal_T,Anneal_t,Jsc,Voc,FF,PCE
0,0,0.998811537,0.961249986,0,0.046093591,0,1.000502394,0.868678162,0,0.330359969,0,0.999759986,0.002484621,0,0.000533491,1.000287156,0.246137758,0.250789761,0.336090875,0.336587709,0.501609805,0.00453396,0.715740488,0.055768531,7.56,1.52,0.794,9.12
0,0,0.998925522,1.003088202,0.002679847,0,0.661217488,0.329754266,0.72361937,0,0.33858118,0.999648321,0.335182866,0,0.000140104,0.002020092,1.00244129,0.751396509,0.124902533,0.10962543,0.668171951,0.501512377,0,0.287001172,0.057350011,13.4,0.962,0.598,7.7
0,0,1.001792454,0.990474295,0,0.013115628,0.661331415,0.336975201,0.722392417,0.001183507,0.329548132,0.998157252,0.335293963,0,0,0,1.001069147,0.746223276,0.122158116,0.113346036,0.669194453,0.503264225,0,0.284652237,0.055744105,14.3,0.938,0.622,8.3
0,0.002318034,1.002810793,0.977781905,0,0.019866324,0.666512371,0.335904668,0.70687238,0.000539279,0.333322058,1.003177583,0.332894394,0.005735503,0.004371874,0,0.9932174,0.751937633,0.122872518,0.109474005,0.671207096,0.505821079,0.001132189,0.285870383,0.050887816,15.3,1.043,0.699,11
0,0,0.998018978,0.967932192,0.001022752,0.029073639,0.667498156,0.337324204,0.720828209,0.000309398,0.332957233,1.003261151,0.330593079,0,0.000920599,0,1.000118225,0.745012329,0.125303986,0.108223347,0.665946567,0.500137066,0.000982861,0.288774512,0.051125,14.2,0.999,0.692,9.8
0,0,0.998383855,0.94362474,0.002000239,0.052376061,0.664848428,0.329286864,0.711189024,0,0.337753918,0.995859053,0.331328394,0.00181817,0,0,1.00370346,0.747941411,0.11917253,0.112281007,0.664214414,0.500631792,0.006441681,0.285327733,0.060960449,11.2,0.927,0.613,6.4
0,0.000339391,0.997957262,1.002867717,0,0.001784614,0.329519307,0.668363204,0.788438629,0.001159634,0.996699655,1.004148408,0.330723999,0,0,0,0.495576382,0.499829262,0.308143363,0.332784464,0.001534416,0,0,0.454005683,0.225545045,10.56,0.85,0.62,5.52
0,0,1.003482935,1.000696615,0.004888553,0,0.332897284,0.667184501,0.793056274,0,0.001698937,1.003286103,0.329489053,0.000877178,0,0,0.496861435,0.500575755,0.314202299,0.33459445,0,0,0.001191552,0.458811057,0.222619325,8.33,0.47,0.33,1.3
0.001333823,0.003983612,0.997309352,0.996929023,0,0,0.000725264,1.000841508,0.890881922,0.001106633,0.326782094,0.000913383,0.996797306,0.004596046,0,0,0.500088048,0.753955858,0.252804616,0.329848593,0.005143109,0,0.000818429,0.717569711,0.112375584,7.34,1.25,0.63,5.82
0.001279928,0,1.000429662,1.000561858,0,0,0.327945349,0.667626602,0.721186392,0.001186415,0.328555837,0,1.00279075,0,0,0,0.500481693,0.748615121,0.247815478,0.333571008,0.00350363,0.000709997,0.000880813,1.000890497,0.107843052,12.32,1.08,0.62,8.25
0.00303741,0,1.003086394,0.901028831,0.098664048,0.002281917,0.337916077,0.663059196,0.67723511,0,0.333902886,0,0.998340177,0.002492307,0.001701574,0,0.497747677,0.744389135,0.248939455,0.334227528,0,0.004310421,0.001027497,0.997532446,0.106420367,14.3,1.26,0.63,11.33
0.000897452,0,0.998288087,0.997712795,0.000139563,0.001581481,0.66938506,0.333872144,0.71740316,0,0.33279994,0.331631916,0.33256368,0,0.003658958,0,0.996268229,0.49752616,0.123471047,0.106457984,0.505428991,0.500174765,0.002701231,0.796591427,0.111195021,12.57,1.12,0.725,10.21
0,0,0.999108539,0.952715062,0.008811847,0.051526111,0.668481414,0.334782301,0.729972505,0,0.331453772,0.330650317,0.33494031,0,0,0,0.99899479,0.750439772,0.12542961,0.110749146,0.499196322,0.506226332,0,0.79575543,0.112075435,14.63,1.223,0.766,13.71
0,0.997625162,0,0.996981736,0,0,1.000755779,0.001804749,0.577169312,0,0.330542909,0.329960819,0.666609135,0.002829881,0,0,0.497803508,0.7443308,0.494072053,0.337198939,0.00017312,0,1.001368266,0.430692022,0.057081646,21,0.97,0.651,13.3
0.004449298,0.952720272,0.053610624,1.002045684,0.003681025,0,1.001105896,0,0.58004257,0.003702041,0.335697305,0.334058038,0.668618568,0.000103634,0.001434205,0.003990247,0.49698574,0.751198413,0.49681685,0.338730973,0,0,1.0017447,0.42584111,0.057897595,21.3,1,0.689,14.7
0,0.900014086,0.099105627,1.004521561,0.005035591,0,0.996060476,0.005506936,0.581445125,0.002240173,0.338641652,0.327406625,0.665357542,0,0,0,0.498306733,0.748977013,0.496525753,0.333418611,0,0.0036812,1.00417908,0.432264171,0.053205724,21.6,1.03,0.721,16
0,0.850769621,0.148061484,1.001084437,0.001798917,0,0.999619043,0,0.580748742,0.001617659,0.333210304,0.331831785,0.66487685,0.000279619,0.000449854,0,0.498198804,0.750215718,0.500453965,0.331983485,0.0011597,0.004765288,1.001133514,0.429495208,0.058362681,20.6,0.98,0.667,13.5
0.000752785,0.799998377,0.197588589,0.99642604,0,0.001458023,1.002189306,0,0.582477131,0.001487517,0.333320884,0.340396728,0.668674019,0.003846563,0.001155786,0,0.503612528,0.747116006,0.499067675,0.337274802,0.001907012,0.001264426,1.001021285,0.42733578,0.051729606,15.5,0.78,0.432,5.3
5.93E-05,0.998068014,0,1.000961287,0.001997649,0.000335889,1.004505837,0.002813272,0.566889521,0,0.33063148,0.333756452,0.672192512,0.001693332,0,0,0.500764908,0.750864956,0.495937124,0.336851211,0.003293575,4.98E-05,0.999597102,0.428839018,0.060002784,22.8,1.02,0.671,15.6
0,1.003613856,0,0.997747428,3.46E-05,0.001456513,1.003478763,0.001302058,0.570291843,0.000867728,0.334290204,0.331007663,0.667200317,0.000493749,0,0.00020599,0.501352894,0.751631958,0.49859508,0.334588217,0.000665033,0.002249625,0.999779664,0.427566003,0.056018542,22.9,1.05,0.7,16.8
0,1.002801338,0,0.997032355,0.001223201,0.002221794,1.001504736,0,0.574783422,0.003150844,0.331091152,0.334487461,0.667964704,0,0.001163283,0.000948296,0.504101742,0.752321371,0.503841406,0.332628573,0,0,0.998251681,0.432647008,0.060919208,22.7,1.02,0.69,16
0,0.995058572,0.003620538,1.004438091,0.00078411,0.00130854,0.99881646,0,0.572540041,0.00284198,0.332129187,0.330805365,0.662667973,0.00102611,0.000952978,0.00243961,0.497486295,0.749091434,0.499856995,0.335335007,0.003568973,0.00169033,1.000636381,0.430137517,0.057723545,22.3,1,0.693,15.4
0,1.001279352,0,1.003735288,0.000986098,0.003748089,1.000939843,0.00031644,0.571884204,0,0.335240429,0.332038006,0.65983672,0.003078685,0.00171791,0,0.5007987,0.750886623,0.499373883,0.329415328,0,0.00329923,1.002523648,0.427046642,0.05921368,22.5,1.03,0.7,16.2
0,0.999869247,3.95E-06,0.999125829,0.00290135,0,1.003029135,0,0.571758883,0.004773519,0.334356015,0.333489743,0.666954281,0.004767924,0.001990049,0.000323501,0.500448,0.753239837,0.498255791,0.330815761,0.001005979,0.002782077,1.001846494,0.432985458,0.058705618,22.5,1.02,0.704,16.1
0.001925225,0.998695792,0.004492025,1.000772044,0.001254159,0.003316462,1.000440498,0,0.575843164,0.004037859,0.333567193,0.328641597,0.666122254,0.005423491,0,0,0.500437138,0.747125891,0.500424424,0.338158553,0.000975525,0.001652167,0.997609323,0.426492584,0.051340336,22.4,1.02,0.698,15.9
0,1.000665622,0,0.995633738,0.004708924,0,1.001086525,0,0.573986854,0.001556079,0.335523089,0.332847011,0.665357655,0,0,0,0.501475086,0.753152146,0.501384578,0.339209129,0,0,0.998473995,0.429692569,0.054696937,22.5,1.02,0.692,15.8
0.003733477,0.996639076,0,1.00954469,0,0.001646731,0.996560358,0,0.579458029,0,0.334703984,0.334297161,0.669356463,0.005536041,0.006798728,0.002773285,0.503151389,0.748233919,0.501260587,0.331896702,0.003155447,0.003381469,0.999626633,0.43177027,0.052285828,22.7,1.02,0.71,16.5
0,0.995767983,0,1.006560971,0,0,1.000458671,0,0.575586518,0.001353505,0.33487593,0.331248914,0.667183148,0.002234339,0,0,0.498785633,0.747613416,0.504669388,0.32716275,0,0.00213618,0.997285963,0.423473712,0.056079948,23,1.03,0.683,16.1
0.00248343,1.002530822,0,1.00354878,0.002067176,0.005188616,0.992087429,0,0.574978769,0,0.330902244,0.334140525,0.666133511,0.003668694,0.000571357,0.002041748,0.508435768,0.749699501,0.502294108,0.335198891,0.000979464,0.002383857,1.001010184,0.430891628,0.057331642,23.5,1.04,0.679,16.6
0.000345559,1.001260502,0,0.994770646,0,0.003132251,1.001076126,0,0.579548852,0,0.335872205,0.3282655,0.664095415,0.001649773,0.000714606,0,0.500503318,0.74877602,0.503596776,0.336391845,0.000324723,0,1.000614888,0.429035268,0.055906536,22.8,1.04,0.717,17.1
0.003814912,0.997372779,0.002927121,0.996365196,0,0.003956013,1.00146639,0.00101596,0.571884248,0.002363902,0.334345167,0.331956109,0.664026181,0,0,0.001648915,0.497290653,0.751852664,0.499199312,0.334796354,0,0.000798311,1.010308252,0.427185263,0.060984153,23,1.05,0.721,17.4
0,1.003024193,0,0.994578989,0,0,0.997263372,0,0.572923108,0,0.334996608,0.335595609,0.66976811,0,0,0,0.50082449,0.754425227,0.501362425,0.332883601,0,0,0.998108541,0.433726354,0.055283314,23.1,1.05,0.69,16.7
0.002482467,0.998117145,0,0.994568598,0.000543378,0.00212834,1.001236486,0,0.579098454,0.000806088,0.334830133,0.334421459,0.669314775,0.003818894,0,0,0.498288551,0.752330569,0.499737548,0.334765292,0,0,0.99628692,0.430128562,0.054699373,23.2,1.04,0.661,15.9
0,0.997770425,0,0.997359331,0.000573865,0,0.997656474,0,0.572635869,0,0.329691984,0.33663305,0.67077689,0,0,0,0.500378773,0.750870936,0.501246864,0.333062216,0.004689786,0,1.003965174,0.424164306,0.055869381,22.5,1.03,0.706,16.4
0.001875372,1.001758383,4.38E-05,1.003144795,0.007309901,0,1.000724295,0,0.578809632,0,0.33263458,0.331899776,0.669114463,0.000663447,0.002256552,0.00105222,0.501190069,0.753228376,0.502082815,0.331854622,0,0,1.00878572,0.427303073,0.052045,22.5,1.06,0.731,17.5
0,0.996317338,0.000661202,0.999781183,0,8.56E-05,1.001065714,0,0.573755852,0,0.337663689,0.335432465,0.659551931,0,0.000856012,0.005810783,0.498806501,0.747532051,0.49964655,0.33488439,0,0,1.00328096,0.429794117,0.054147458,22.7,1.03,0.725,17
0.000163625,0.995112485,0.00278401,0.990879935,0,0.000531724,1.003062337,0.001070767,0.575025481,0,0.334751376,0.333218413,0.667515349,0,0.002294902,0,0.50245072,0.753701779,0.496969841,0.337625998,0.000890307,0,0.99735603,0.429987134,0.051853488,22.1,1,0.683,15.1
0,0.99610815,0.00521215,0.999977015,0.001542043,0.001572339,1.003116872,0.000728666,0.571176519,0.006351252,0.334872609,0.338401929,0.669085891,0.004570586,0.001000901,0,0.504321316,0.750329388,0.499219617,0.333374324,0,0,0.997551657,0.427952383,0.05151272,22.1,0.99,0.69,15.2
0.00239208,0.996366067,0,1.001162676,0.000197957,0,1.0009057,0,0.572754695,0,0.332847956,0.336784554,0.669060235,0.004083726,0.002665298,0.000483124,0.503356624,0.748100552,0.497034708,0.334976208,0,0.002456415,0.998266132,0.425373933,0.055738553,22.7,1.03,0.723,17
0,0,1.004251337,0.999162866,0.001894527,0.00117301,1.004770141,0.002012676,0.625553147,0,0.334906133,0.335191218,0.333012564,0,0,0,0.998753813,0.749692341,0.191437648,0.115765246,0.667149332,0.492876266,0,0.510622092,0.097049834,20.26,1.102,0.806,17.98
0,0,0.99732732,0.995609999,0.001597516,0.006988604,0.996471178,0,0.634276873,0,0.331334249,0.331919251,0.337753739,0.002762582,0,0,0.998118411,0.74263347,0.185248232,0.111357448,0.664482524,0.500219504,0.002188575,0.513049117,0.102895585,20.27,1.019,0.714,14.75
0.002348417,0.000969568,0.996588297,0.977030437,0,0.024154042,1.008491415,0,0.634697365,0.001185775,0.338282191,0.33307322,0.33324306,0,0,0,0.998261045,0.747377631,0.190343229,0.11386495,0.665208291,0.499937377,0.000232699,0.512947098,0.105469696,20.35,1.127,0.805,18.45
0.002847241,0.004303343,1.004226945,0.973504644,0.004983633,0.025199218,1.002567206,0.002113966,0.633157545,0,0.331939124,0.331103533,0.332665247,0,0.001468846,0,1.000887966,0.749123867,0.18882693,0.108750508,0.663525148,0.500608811,0,0.511780254,0.099050801,20.36,0.951,0.629,12.19
0.002835549,0,0.997588865,0.945668088,0,0.050651177,0.997952207,0.000782984,0.639154347,0,0.328884491,0.334580159,0.335511614,0.005369876,0,0.002450406,1.005098549,0.748249859,0.181755318,0.108237976,0.662911987,0.505356883,0,0.511132796,0.102476649,20.22,1.165,0.824,19.52
0,0.000628527,1.001809728,0.951984814,0,0.044284843,0.999822055,0,0.638368977,0,0.330616531,0.332287343,0.336588089,0.007490846,0.006165323,0.003008158,0.997897039,0.750744738,0.195108219,0.112786956,0.666388828,0.499472336,0.001073775,0.51295479,0.098151795,20.3,1.096,0.718,15.98
0,0,0.998918712,0.922659194,0,0.07558744,1.006496526,0.007014124,0.645135309,0,0.332785546,0.329146241,0.332417471,0,0.002021972,0.0007662,1.003611211,0.750572266,0.184293826,0.109750422,0.666763302,0.495763714,0,0.519341864,0.100452586,19.99,1.139,0.826,18.8
0,0.001208951,1.002099736,0.923094101,0,0.077520275,0.996048855,0.002526093,0.65051273,0.002994435,0.329519976,0.333730503,0.334379628,0,0,0.002202,0.999984453,0.748196951,0.185982698,0.109537076,0.669041142,0.496641629,0,0.513587334,0.100216604,20.03,1.108,0.618,13.72
0.003316138,0,1.003442537,0.900980706,0.004406424,0.104624457,1.005766843,0.001216228,0.648602442,0.002553534,0.324888724,0.336037623,0.335820043,0.004429164,0.000503435,0.003489469,1.000456516,0.750808685,0.188468443,0.10848696,0.668602222,0.497167559,0,0.514765247,0.098677097,19.74,1.117,0.823,18.14
0,0,1.000990871,0.900200437,0.004762084,0.101061336,1.003173922,0,0.646573654,0.002167102,0.332787064,0.332267434,0.331680939,0.002851595,0.001777359,0,0.997960184,0.754181602,0.189658772,0.114016744,0.66714236,0.50044088,0.002038133,0.51341477,0.102642009,19.75,1.066,0.57,12
0.164951657,0.779901846,0.04650131,0.997113813,0,0.000408537,0.824383769,0.170666767,0.617361855,0,0.33152348,0.332379296,0.330688913,0.003591722,0.997481722,0.992880696,1.005715126,0.75277724,0.125203301,0.108512488,0.998525949,0.336126797,1.003090898,0.285718845,0.669249247,22.7,1.109,0.74,18.6
0.170142095,0.777343392,0.053908669,1.002703432,0.004626265,0.000430326,0.831004522,0.169710257,0.613770423,0,0.332536793,0.334970826,0.338057701,0.005929334,0.995971992,1.001752515,1.003104355,0.74980931,0.125311617,0.117746541,1.005580091,0.3324736,0.997625099,0.283321885,0.663992904,22.7,1.095,0.72,17.7
0.173253198,0.73064697,0.103402447,0.99847438,0.001368317,0,0.834115889,0.170868538,0.621372327,0,0.330971498,0.333984579,0.332664714,0.000605279,1.000212168,0.999883787,0.997865955,0.746356053,0.128217091,0.108808491,1.007125883,0.332703282,1.003222946,0.283582833,0.672524009,21.9,1.12,0.76,18.6
0.176437506,0.730859989,0.099458014,1.005060844,0,0,0.832490668,0.173946821,0.620629402,0.004315354,0.336389317,0.332899909,0.328394896,0,0.99282446,1.003238049,1.000091489,0.750134073,0.126257206,0.112313166,1.001533553,0.334476298,0.999516875,0.290545017,0.661729391,22,1.13,0.77,19.1
0.168386756,0.682777128,0.151146935,0.999443506,0.007179222,0.004014894,0.83075035,0.169034853,0.637772677,0.000656728,0.333471602,0.337380456,0.333272618,0.00740522,1.007142216,1.001968892,1.001227445,0.747801609,0.12905935,0.109852763,1.002397678,0.336265,1.002345708,0.283428006,0.665513947,19.4,1.088,0.69,14.6
0.170640575,0.67683572,0.14665753,0.998030785,0.001299504,0,0.830039388,0.170498315,0.627892012,0,0.334979111,0.331444351,0.334172266,0,0.995665388,1.001059767,1.00021184,0.757204628,0.126647746,0.106517823,1.001813752,0.331881103,0.999419928,0.28183914,0.666573294,20,1.134,0.64,14.5
0.247354583,0.744053714,0,0.999543313,0.002502854,0,0.33222087,0.171330192,0.617200092,0,0.328129614,0.336607155,0.333782341,0.002155573,0.998690898,1.000633235,0.999823566,0.747456624,0.127619785,0.111591988,0.998110122,0.337923308,1.004038345,0.287666342,0.667496079,18.6,0.906,0.6,10.1
0.19626069,0.751704204,0.046604695,0.999470003,0.001285197,0,0.828634132,0.172042525,0.615947354,0.000669456,0.330116013,0.330620074,0.333114255,0,0.999832672,0.997441719,1.000524858,0.75189551,0.126359429,0.112341595,0.996124132,0.335496609,1.001352962,0.28658614,0.663942988,17.9,0.913,0.52,8.5
0.150454333,0.756933946,0.097893971,1.003400076,0.003024632,0.002517794,0.831552219,0.167018093,0.623844542,0.002857658,0.331877396,0.332973315,0.336776205,0.000102284,0.998095032,0.997580817,0.999530516,0.749374114,0.120374575,0.115743366,0.996104804,0.33497778,1.00263485,0.283151075,0.660151936,20.7,1.049,0.75,16.3
0.151462401,0.752739226,0.09780709,0.994546023,0,0.002168291,0.828286426,0.173291023,0.620777352,0.004388509,0.337174562,0.331988342,0.333520524,0.000775497,0.997219279,0.998050548,0.999717644,0.750468629,0.123179173,0.114000625,0.996002054,0.329913299,1.000900336,0.2884917,0.667848435,21,1.076,0.66,14.9
0.101049931,0.750361894,0.156173128,1.001105882,0,0,0.830750451,0.169599399,0.628172505,0,0.335377139,0.33315495,0.33217283,0.002673166,0.999210503,0.994721918,1.000270434,0.748738047,0.123846984,0.117516676,1.000662925,0.329716361,1.006871421,0.285255621,0.672350701,21.1,1.06,0.75,16.8
0.093678404,0.749116723,0.151567667,1.005191164,0.002759416,0,0.829428637,0.17691738,0.630046253,0,0.328874596,0.331885329,0.331607547,0.000236881,0.996200075,1.000486122,0.998375614,0.750065151,0.123660558,0.112482755,1.000043819,0.335890558,1.001642586,0.289536063,0.664274522,20.9,1.05,0.73,16
0.116923823,0.830475706,0.047559331,1.004491045,0.000313167,0,0.829715608,0.17102675,0.6267556,0,0.332420184,0.330014073,0.332921428,0,1.001834518,1.002837028,0.999158934,0.755019401,0.128683736,0.107422891,1.000492902,0.329739386,1.002587405,0.285968697,0.668216413,20.3,1.092,0.7,15.5
0.117258922,0.828562135,0.049853943,0.999302131,0.001266084,0.000125915,0.83388628,0.165653043,0.617158093,0,0.330588844,0.334890139,0.336091962,0,1.00458736,0.99887436,0.995119132,0.749255922,0.127337198,0.111780741,1.004598687,0.335051603,0.996815314,0.28410791,0.66374975,19.4,1.044,0.72,14.6
0.072020011,0.829989024,0.106792181,0.998840105,0,0.005137057,0.831564114,0.172095159,0.618878178,0.003950849,0.33408567,0.335430422,0.335349552,0.000611958,1.003309455,0.998933078,1.001977283,0.750061301,0.125496318,0.112185189,0.997568201,0.332848567,0.999066108,0.28679215,0.667500144,21,1.071,0.72,16.2
0.068253886,0.828473268,0.101870924,1.000151256,0.001236854,0.00143419,0.832498753,0.171534839,0.616857049,0.000678641,0.332406579,0.331149536,0.335441126,0.002627089,1.003846186,0.997586434,0.998730874,0.751947073,0.122942288,0.109444259,1.000619999,0.328030682,1.000592876,0.28822706,0.667395557,20.9,1.078,0.72,16.2
0.002336743,0.830819937,0.167090644,1.001262513,0.00069547,0.002467495,0.607846892,0.395888309,0.654738295,0,0.666333216,0.333889415,0.665736127,0.001124377,0.007334645,0.00185228,0.50107031,0.250321258,0.251605278,0.49597277,0,0.0017699,0.002730614,0.530389,1.0034862,19.4,1.2,0.751,17.1
0,0.833299986,0.173174011,0.996156511,0.002529903,0,0.601628419,0.396573337,0.66235264,0,0.669494891,0.331369578,0.329625171,0.000623359,0.002821884,0,0.502000036,0.250941706,0.253701016,0.50365823,0.000871598,0.003528161,0,0.530027209,0.999313055,19.9,1.1,0.707,15.1
0.153675963,0.85075077,0.054089362,1.002177995,0,0.000594675,0.848467122,0.151195313,0.608043746,0.998622031,0.663851076,0.330955899,0.671200881,0,0.991570171,1.00582067,0.997637356,0.500758662,0.122981849,0.109255457,0.834074641,0.50022493,1.002006422,0.287139657,0.660053395,23.19,1.109,0.6249,16.07
0.142421121,0.846608138,0.051874008,1.001021531,0,0.001047731,0.149082966,0.851914743,0.614847891,0.998012578,0.669758007,0.329664218,0.662662537,0.002534474,0.99782961,0.998421735,1.003948891,0.501796292,0.123646447,0.111869941,0.837669992,0.505921643,0.999770416,0.286681158,0.667521343,23.57,1.119,0.7594,20.03
0.139408561,0.76947859,0.104379446,1.001291103,0.00390456,0.002680787,0.148824052,0.849835477,0.618640843,0.994840915,0.672151358,0.329341366,0.664652962,0.005183071,1.002055715,1.001641013,0.997353903,0.498418958,0.119140401,0.109713039,0.833873008,0.501978411,1.00002129,0.288210086,0.666256547,22.32,1.096,0.6095,15.15
0.206502302,0.805432674,0,0.499762556,0.500776829,0,1.004217347,0,0.482706976,0.997938499,0.998608138,1.001675258,0.666033993,0.003052655,1.006632036,0.997730714,1.000922486,0.498570407,0.124109746,0.107700712,0.830625802,0.507218907,0,0.286663387,0.078491277,30.8,0.79,0.706,17.2
0.197260235,0.798565461,0.002392614,0.502735707,0.503262109,0,1.001755803,0,0.478448671,0.998926007,1.000692623,1.000045481,0.66872246,0.003549579,1.004153805,0.999472318,0.997428569,0.499850399,0.12457023,0.111802648,0.83093054,0.499674129,0,0.285164301,0.079959455,30.9,0.77,0.633,15.2
0.19976024,0.78105181,0.02771731,0.49831545,0.500026669,0,1.007645003,0,0.481275604,0.998187143,1.003157132,0.997016537,0.668361136,0,0.998407071,0.999431759,0.499429828,0.497148617,0.625244219,0.107223446,0,0,0.002749195,0.283399716,0.078002435,32.5,0.78,0.718,18.2
0.200429103,0.779551481,0.030246498,0.498408736,0.500321721,0,1.006018493,0,0.473363327,0.995289872,0.998364673,0.997343002,0.668619412,0,0.998796086,0.995526531,0.495843268,0.50020171,0.621782746,0.108680371,0.003652588,0.005114674,0.007559847,0.28372343,0.07932735,32.5,0.77,0.665,16.7
0,6.74E-05,0.997209378,1.002450475,0,0.00390555,0.665912737,0.332240853,0.724708615,0.001500823,0.330764414,0.336306177,0.336625959,0.003260603,0.003984376,0,0.501970966,0.246972551,0.182294478,0.442685032,0,0,0,0.803266171,0.116782592,11.03,1.08,0.66,7.8
0.001287226,0,0.997442193,0.999290673,0.001416659,0.001910059,0.670650862,0.332539923,0.728060558,0.007194022,0.332720415,0.332541518,0.330462636,0,0.001312845,0.000508424,0.500703117,0.25331049,0.188670105,0.440549258,0,0.000372921,0,0.801162664,0.108904463,11.54,1.11,0.69,8.9
0.001735884,0.000737187,0.999529903,1.00142904,0,0,0.67131298,0.333367668,0.73162413,0.001860962,0.333742767,0.332198289,0.326570895,0.006310451,0.002033327,0,0.4997267,0.245884221,0.185503469,0.445816298,0,0.001061909,0.003569555,0.803368061,0.110173164,10.83,1.13,0.71,8.5
0,0.000233877,1.00075746,0.99638876,0.000318324,0.003022828,0.664804215,0.33001197,0.73064086,0,0.332001128,0.331619501,0.332134516,0.005190937,0.001663203,0.001596167,0.495932755,0.242727553,0.193568897,0.438249366,0,0,0,0.798745773,0.111040566,10.9,1.13,0.72,8.9
0,0,0.998797556,0.995804224,0.000774479,0,0.664068327,0.329600504,0.732964676,0,0.334220152,0.328006559,0.334445712,0.000676794,0.003889496,0.002463741,0.503556953,0.242118198,0.187411725,0.44228151,0,0,0,0.801256497,0.108000096,9.6,1.22,0.74,8.6
0.00047563,0,0.998908405,1.000254742,0.000216667,0,0.664757843,0.332337417,0.732301204,0,0.332703652,0.336217647,0.330628414,0.004166505,0.001345043,0,0.494275779,0.251632007,0.185514574,0.440726916,0,0,0.001449156,0.796684075,0.109777913,9.54,1.24,0.69,8.2
0.001185285,0,1.000500545,0.998556183,0.00306554,0.002002777,0.664740671,0.331521912,0.725659013,0,0.333809619,0.332367327,0.338982858,0.002099551,0.001652619,0,0.497181092,0.250341555,0.186204666,0.44562973,0,0,0,0.803886254,0.110924401,9.7,1.21,0.72,8.5
0.001358797,0,1.001361514,0.998271413,0.002251503,0.001052903,0.664974603,0.332344754,0.731792702,0,0.331328068,0.337119639,0.339198176,0.00097159,0.001061076,0,0.490953111,0.243678796,0.1855317,0.443075181,0,0,0.00359105,0.797661336,0.113693392,10.55,1.09,0.7,8
0,0,1.003752209,0.998734201,0,0,0.665709706,0.336257474,0.727109871,0.000935898,0.331683153,0.333969049,0.336239361,0.003166402,0,0,0.49942591,0.250109072,0.186731618,0.444729856,0.004507767,0,0.00170782,0.801148772,0.112199535,10.68,1.21,0.72,9.3
0.003235551,0.004544473,1.004294111,1.002330918,0,0,0.665412212,0.335241314,0.732018956,0.002819562,0.33479699,0.334457555,0.333688891,0,0,0,0.494607351,0.243924308,0.190668947,0.445451576,0,0.001421824,0,0.804395485,0.111191985,10.81,1.21,0.73,9.5
0,0.005000378,0.996531219,0.998987576,0,0,0.660854654,0.34020767,0.731870699,0.001558247,0.33268142,0.333257964,0.334440636,0,0,0.003363193,0.498853048,0.248604801,0.190499273,0.448538443,0,0.001760682,0.002821782,0.805978094,0.111704267,9.66,1.18,0.67,7.6
0,0,0.999633931,0.997277281,0,0.002721806,0.6655609,0.333013977,0.727352241,0,0.332368351,0.336602657,0.328921617,0.004171447,0,0,0.497472973,0.256541087,0.187832874,0.440126433,0.000685008,0.000659845,0,0.800065059,0.114102046,9.92,1.18,0.68,8
0,0.004779366,1.000456857,1.002791347,0,0.000870819,0.663425901,0.333043748,0.730451659,0.000151157,0.329427035,0.329112902,0.330237173,0,0.001513327,0,0.501192058,0.246055192,0.19079622,0.441103353,0,0,0.000394388,0.799193574,0.107932645,8.73,1.16,0.6,6.1
0.004049006,0,0.997163505,1.0017972,0,0,0.666672059,0.332618446,0.729114289,0,0.333292931,0.333399742,0.335311789,0,0.006349795,0,0.503132448,0.245658989,0.190511797,0.441836334,0,0.002918712,0.005469443,0.798404302,0.112895445,8.84,1.2,0.62,6.6
0,0,1.001184655,1.000261532,0.002730132,0,0.665662003,0.332014962,0.736905637,0,0.33416674,0.335980022,0.334692647,0,0.006805583,0.001378304,0.496116856,0.251544951,0.179803678,0.445731184,0,0.00043778,0,0.802614003,0.107822472,9.32,1.18,0.71,7.9
0,0,0.996307089,0.999347334,0.003951616,0.004314828,0.664816263,0.328031867,0.72834424,0,0.336847457,0.328826876,0.332813929,0,0,0.001385547,0.503676903,0.247938595,0.186707005,0.445788966,0.001980498,0,0.001331232,0.798498528,0.11515362,10.08,1.17,0.67,8
0.00247709,0.001286867,1.001810797,0.99562584,0,0,0.667021467,0.338989222,0.729531541,0,0.334272181,0.330653489,0.330694939,0,0.004117351,0.001635009,0.502539352,0.245202023,0.192249546,0.442045007,0,0,0.0014826,0.798642282,0.111799425,9.66,1.21,0.72,8.4
0.004505781,0,0.998612215,1.002953392,0,0.003777158,0.664598197,0.33277062,0.732189291,0.000714695,0.33287805,0.336837573,0.327303065,0,0.001036054,0.001108881,0.501511524,0.251950155,0.192057173,0.438017291,0,0,0.003420792,0.802057775,0.116261327,9.3,1.21,0.72,8.1
0.001128223,0.001679798,0.996459677,0.998388653,0.006447253,0.001678281,0.664880557,0.333175448,0.72563281,0.001080866,0.335445061,0.333625758,0.33294671,0.001712726,0,0,0.504598232,0.249799031,0.189809122,0.439564351,0,0,0.001730826,0.801151626,0.109771471,9.23,1.21,0.74,8.3
0.005153866,0,0.999836186,1.002758626,0,0,0.6701002,0.330418731,0.734429687,0,0.338230561,0.334415247,0.333272304,0,0,0.001407106,0.498037398,0.247614978,0.185711032,0.444202092,0,0,0,0.801447262,0.112225429,10.85,1.2,0.7,9.1
